Database Name	Phenix ODA 2
Database Location	http://opera2.dyn.scilifelab.se/ODA/OdaService.asmx
Evaluation Signature	32c9eb97-1e59-4397-abb0-06a017d19f0d
Plate Name	P103831
Plate Name	231204_131331-V
Measurement	Measurement 1
Evaluation	Evaluation1

[Data]
Row	Column	Plane	Timepoint	GFP induced - Number of Objects	Ave GFP pos per cell	GFP Total  per well	percentage of induction	GFP induced - Intensity Cytoplasm EGFP Mean - Sum per Well	Number of Analyzed Fields	Height [µm]	Time [s]	Temperature	Target Temperature	Compound	Concentration	Cell Type	Cell Count	
10	22	1	0	1	468.726911128	211.426430518	0.00136239782016	657.572033898	1	0	0	0	37					
10	23	1	0	2	367.469544941	647.497878359	0.002828854314	1031.29685263	1	0	0	0	37					
10	24	1	0	0	NaN	0	0	0	1	0	0	0	37					
11	1	1	0	2	540.97396772	989.904347826	0.00347826086957	1547.89428571	1	0	0	0	37					
11	2	1	0	1	436.220226998	196.814070352	0.00125628140704	611.96875	1	0	0	0	37					
11	3	1	0	1	372.741192288	259.398622047	0.000984251968504	522.91468254	1	0	0	0	37					
11	4	1	0	1	672.485201694	634.631526104	0.00100401606426	943.42238806	1	0	0	0	37					
11	5	1	0	2	381.535407091	379.212429379	0.00225988700565	1071.85819602	1	0	0	0	37					
11	6	1	0	0	NaN	0	0	0	1	0	0	0	37					
11	7	1	0	0	NaN	0	0	0	1	0	0	0	37					
11	8	1	0	2	430.192980438	775.546995378	0.00308166409861	1264.64712458	1	0	0	0	37					
11	9	1	0															
11	10	1	0	0	NaN	0	0	0	1	0	0	0	37					
11	11	1	0	2	430.037085592	1393.42691751	0.00289435600579	1144.09295868	1	0	0	0	37					
11	12	1	0	0	NaN	0	0	0	1	0	0	0	37					
11	13	1	0	0	NaN	0	0	0	1	0	0	0	37					
11	14	1	0	0	NaN	0	0	0	1	0	0	0	37					
11	15	1	0	2	581.71472723	338.375234522	0.00375234521576	1631.09979839	1	0	0	0	37					
11	16	1	0	0	NaN	0	0	0	1	0	0	0	37					
11	17	1	0	2	550.29024723	348.725040917	0.00327332242226	1517.23573501	1	0	0	0	37					
11	18	1	0	1	616.817338485	69.8533772652	0.00164744645799	865.326530612	1	0	0	0	37					
11	19	1	0	1	505.817364611	147.074130106	0.00151285930408	709.605839416	1	0	0	0	37					
11	20	1	0	1	669.858984177	69.8566371681	0.00176991150442	939.738095238	1	0	0	0	37					
11	21	1	0	1	474.804274003	774.406504065	0.00162601626016	666.097902098	1	0	0	0	37					
11	22	1	0	0	NaN	0	0	0	1	0	0	0	37					
11	23	1	0	0	NaN	0	0	0	1	0	0	0	37					
11	24	1	0	2	934.992799831	543.467696629	0.00280898876404	2347.98225123	1	0	0	0	37					
12	1	1	0	3	362.932181929	1045.36392915	0.0048309178744	1528.2483712	1	0	0	0	37					
12	2	1	0	0	NaN	0	0	0	1	0	0	0	37					
12	3	1	0	5	469.017466644	3488.19349315	0.00856164383562	3281.23363823	1	0	0	0	37					
12	4	1	0	0	NaN	0	0	0	1	0	0	0	37					
12	5	1	0	1	512.081382779	468.870759289	0.0016155088853	718.393564356	1	0	0	0	37					
12	6	1	0	1	379.373503051	228.902735562	0.00151975683891	532.219081272	1	0	0	0	37					
12	7	1	0	1	363.957624249	264.450199203	0.00132802124834	510.592307692	1	0	0	0	37					
